	2011	778	3258	0
	2068	727	3330	0
	2125	677	3402	0
	2182	629	3473	0
	2238	581	3542	0
	2295	535	3611	0
	2351	491	3678	0
	2406	447	3744	0
	2462	406	3809	0
	2517	365	3872	0
	2571	327	3934	0
	2625	290	3995	0
	2679	255	4055	0
	2731	222	4112	0
	2783	191	4169	0
	2835	162	4224	0
	2886	135	4278	0
	2935	111	4330	0
	2985	88	4380	0
	3033	68	4429	0
	3080	51	4477	0
	3126	35	4523	0
	3172	23	4567	0
	3216	13	4610	0
	3259	6	4651	0
	3301	1	4692	0
	3342	0	4729	0
	3382	0	4766	0
	3420	0	4801	0
	3457	0	4834	0
	3493	0	4866	0
	3527	0	4896	0
	3559	0	4924	0
	3591	0	4950	0
	3620	0	4975	0
	3649	0	4999	0
	3675	0	5021	0
	3700	0	5041	0
	3723	0	5059	0
	3744	0	5076	0
	3764	0	5092	0
	3781	0	5106	0
	3797	0	5118	0
	3811	0	5129	0
	3823	0	5137	0
	3832	0	5144	0
	3840	0	5150	0
	3846	0	5155	0
	3849	0	5159	0
	3850	0	5160	0
	3850	0	5160	0
	3849	0	5157	0
	3848	0	5147	0
	3845	0	5132	0
	3842	0	5110	0
	3837	0	5083	0
	3832	0	5050	0
	3826	0	5011	0
	3818	0	4968	0
	3810	0	4920	0
	3802	0	4866	0
	3792	0	4808	0
	3782	0	4746	0
	3771	0	4680	0
	3759	0	4609	0
	3747	0	4534	0
	3734	0	4456	0
	3721	0	4375	0
	3707	0	4290	0
	3692	0	4202	0
	3677	0	4111	0
	3662	0	4017	0
	3646	0	3921	0
	3630	0	3822	0
	3613	0	3721	0
	3596	0	3619	0
	3579	0	3514	0
	3561	0	3408	0
	3544	0	3301	0
	3526	0	3192	0
	3508	0	3082	0
	3489	0	2971	0
	3471	0	2860	0
	3453	0	2748	0
	3434	0	2636	0
	3416	0	2524	0
	3397	0	2412	0
	3379	0	2300	0
	3361	0	2189	0
	3342	0	2078	0
	3324	0	1968	0
	3306	0	1859	0
	3289	0	1752	0
	3271	0	1646	0
	3254	0	1541	0
	3237	0	1439	0
	3220	0	1338	0
	3204	0	1239	0
	3188	0	1143	0
	3173	0	1049	0
	3158	0	958	0
	3143	0	870	0
	3129	0	785	0
	3116	0	704	0
	3103	0	626	0
	3091	0	551	0
	3079	0	480	0
	3068	0	414	0
	3058	0	352	0
	3048	0	294	0
	3040	0	240	0
	3032	0	192	0
	3024	0	149	0
	3018	0	110	0
	3013	0	77	0
	3008	0	50	0
	3005	0	28	0
	3002	0	13	0
	3001	0	3	0
	3000	0	0	0
	3000	0	0	0
	3000	0	0	0
	3000	0	0	0
